,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.03242581829306,1.00522903158335,0.978533819360065,1.01042970379641,0.968716481944941,1.04232804232804,1.02705905589571,0.968913305641163,0.975063938618926,1.0048600311042,0.971476793248945,1.01470588235294,1.01365125591554,0.998545605651361,0.979519145146928,1.04325969043524,1.04709677419355,1.01673517322372,1.01010101010101,0.9791028883269,1.0273258239466,0.984782838423333,0.958579881656805,0.961498973305955,1.02833226014166,0.987437919953257,0.95366318860092,0.972085385878489,1.07876543209877,1.03823672674135
1,1.01345977363108,0.989541936833298,0.991089509923046,1.02482269503546,0.921701823382195,0.985221674876847,0.966620580683389,1.00415382553933,0.939098465473146,0.967146189735614,0.973670886075949,0.980392156862745,0.977247906807426,0.975275296073135,0.977738201246661,1.00291043788861,0.986666666666667,0.899295361127422,0.972413207707325,0.946758951151338,1,0.993342491810208,0.949822485207101,0.92299794661191,1.01416613007083,0.936605316973415,0.934702120498149,0.976542341074361,1.03703703703704,1.01071602532879
2,1.02875497093913,0.952938715749843,0.98987444309437,1.02085940759282,0.874865927779764,0.958949096880131,0.972743432747383,1.02586091384162,0.94309462915601,0.927099533437014,0.989535864978903,0.982941176470588,0.971605387695668,0.949303968418865,0.979519145146928,0.996560391586189,0.983870967741936,0.921315325895478,0.978270095917155,0.963396778916545,1.00771798080934,0.988692803550671,0.995502958579882,0.92299794661191,0.97005795235029,0.933099620216185,0.936833838213845,0.972085385878489,1.00320987654321,0.974184120798831
3,0.990516977669012,0.933486718259778,0.996759821790198,1.08072590738423,0.839113335716839,0.988688195584747,0.961682796760814,1,0.942135549872123,0.891912908242613,1.002194092827,1.01843137254902,0.949945394976337,0.92852690629545,0.981300089047195,1.11774044185739,0.98258064516129,0.926600117439812,0.96290637467108,0.940103820045255,0.968710888610763,0.978125330233541,1.02674556213018,0.902635181382615,0.97005795235029,0.942156003505697,0.942443621676203,0.961764015951208,1.0279012345679,0.93302484169508
4,1.00183542367697,0.934741685839782,0.970838396111786,1.10304547350855,0.834644261708974,0.962415617588031,1.00612285206399,0.989012461476618,0.965153452685422,0.922239502332815,0.997974683544304,1.02705882352941,0.981798325445941,0.938915437357158,0.985158800831107,1.14896150284429,0.969032258064516,0.932178508514386,0.953314659197012,0.961666444828963,0.977889027951606,0.987424706752616,1.04449704142012,0.884496919917864,0.978106889890534,0.964066608238387,0.933355772467183,0.950035186488388,1.02469135802469,0.928641013151486
5,0.963597430406852,0.973854842083246,0.936006480356419,1.14726741760534,0.855917053986414,0.955665024630542,1.06912897491606,0.974809058019563,0.945172634271099,0.953732503888025,0.968438818565401,1.02705882352941,1.00109210047324,0.984417203407438,0.970317601662214,1.15491467125281,0.977204301075269,0.950675278919554,0.951786775316187,0.983362172234793,0.938673341677096,0.990066575081898,0.985325443786982,0.888774811772758,0.949774629748873,0.975167981302951,0.915853248064625,0.958949096880131,1.03086419753086,0.919386264003897
6,0.973080452737841,0.955657812173186,0.957472660996355,1.1159783062161,0.856989631748302,0.964787447546068,1.05293304365001,0.94211443119389,0.969149616368286,0.9550933125972,0.955780590717299,0.998823529411765,0.967054969057153,0.966133388738832,0.998219056099733,1.21404947744411,0.939569892473118,0.901056958308867,0.931075460487225,0.940902435777984,0.900917813934084,0.991334671879954,1,0.905886379192334,1.01609787508049,0.938650306748466,0.913721530348929,0.97138165611072,1.00938271604938,0.89965903555772
7,1.026613643316,0.991006065676637,0.953827460510328,1.09637046307885,0.863603861279943,1.01715015508119,1.05056290736717,0.963955513868418,0.975063938618926,0.950233281493002,0.962025316455696,0.981568627450981,0.995449581361485,0.994805734469146,1.01306025526863,1.19222119327953,0.961075268817204,0.891955372871403,0.963415669298022,0.944230001331026,0.93345848977889,0.980133150163796,1.00733727810651,0.935831622176591,1.06439150032196,0.916739702015776,0.934702120498149,0.9596528266479,1.02,0.9164637116415
8,1.026613643316,0.976573938506589,0.928513568246254,1.10429703796412,0.883804075795495,1.00127713920817,1.04681019158602,0.940506498727054,0.939098465473146,0.901632970451011,0.97789029535865,0.986470588235294,0.979432107753913,0.997298981923956,1.02968239833779,1.19870353221326,0.967741935483871,0.928655314151497,0.933706816059757,0.960069213363503,0.924280350438048,1.02176899503329,1.01325443786982,0.92299794661191,1.07469414037347,0.891031259129419,0.911589812633232,0.941355852685902,1.03407407407407,0.890404286410131
9,1.05353319057816,0.996235097259988,0.951802349129202,1.15769712140175,0.887200572041473,1.02171136653895,1.01599841990914,0.948814149805708,0.917199488491049,0.860225505443235,0.964219409282701,0.991372549019608,0.987440844557699,1.01558279659256,0.998219056099733,1.22000264585263,0.897849462365591,1.01849677040517,0.925218572277396,0.972447757220817,0.912599082186066,1.14456303497834,1.02082840236686,0.907939767282683,1.06664520283323,0.940403155127082,0.92987770672052,0.928219563687544,1.02,0.872138334145153
