,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1.01773646251829,0.994283308725733,1.00952380952381,0.988890505050505,1.05450034087486,0.992990837622941,0.999037849701672,0.993188713747203,1.00769325443787,1.00580720092915,1.02007722007722,1.02581473097492,1.02777777777778,0.992530345471522,0.997847491185357,0.969759483425998,0.990180032733224,0.996521906796001,1.02915438295332,1.01388888888889,0.971643073703988,0.998925886143931,0.971130713712911,1.03318242369249,1.04351767905712
1,1.00422026456721,1,1.01587301587302,0.953535353535353,1.02064274729282,0.99766361254098,0.983668036629338,0.989214824954796,0.996449704142012,0.991869918699187,1.01698841698842,1.00688466262399,1.01440329218107,0.987861811391223,0.984930371558363,0.99312715532409,0.980360065466448,0.98493815075198,1.03133746314886,0.977430555555556,0.967471603040396,1.01825993555317,0.946271050521251,1.03468830241134,1.02538531278332
2,1.01266890179878,0.988084633875514,1.01269841269841,0.983838383838384,1.0322047468806,0.964950449894769,0.993274169799547,0.979568695154716,0.98698224852071,0.976771196283391,1.00617760617761,1.00171841179095,1.02057613168724,0.988795518207283,0.955866852397624,0.973194806108804,0.963993453355155,0.986095043160986,1.00583087659066,0.996527777777778,0.973311128191989,1.02040816326531,0.979951884522855,1.06033167944089,1.00543970988214
3,1.00337702246348,0.99523507376179,0.998415238095238,0.962627878787879,1.02559732373599,0.939250187845552,1.0048015296038,0.974460868943395,0.986391479289941,0.986644367015099,0.994594594594595,1.0232316055584,1.01028806584362,0.995331465919701,0.966631463209977,0.959449116756985,0.980360065466448,0.989573136364985,1.0050938537896,0.996527777777778,0.964135494064395,1.00966702470462,0.943063352044908,1.04524875958067,0.99365367180417
4,0.978882460969647,0.968542945346723,0.969843809523809,0.939393939393939,0.976876000824442,0.891352375825679,0.993274169799547,0.937002625422672,0.947338224852071,0.955865272938444,0.974517374517375,0.989673006064011,0.97119341563786,0.957983193277311,0.934338664142489,0.951890087268633,0.934533551554828,0.975668179525971,0.970108594245624,0.965277777777778,0.954962528823982,0.978517722878625,0.912590216519647,0.983406374886576,0.966455122393472
5,1.00591080282324,0.987608751357485,1.0031746031746,0.94949494949495,1.00990915288634,0.883176888829077,1.01344858643829,0.918841749328321,0.94792899408284,0.986644367015098,1.01698841698842,1.04130797574396,0.955761316872428,0.986928104575163,0.959096132304373,0.969071099303258,0.959083469721767,0.981460057547982,1.0153002201739,0.982638888888889,0.969139657528397,0.996777658431794,0.94065757818765,1.03770488638338,0.990027198549411
6,1.00928782528672,1.0076263224043,1.0031746031746,0.970708686868687,1.02146718881296,0.927568250550453,1.02017134267613,0.917138289286845,0.966863905325444,0.987224157955865,1.0023166023166,1.05937883819941,0.955761316872428,0.976657329598506,0.964477921025764,0.982130603842635,0.947626841243862,0.962920115095963,1.04590998992425,1.01388888888889,0.978315291655991,1.00751879699248,0.957497995188452,1.05731509546885,0.985494106980961
7,1.00506756071951,1,1.00793904761905,0.982829898989899,1.02807461195757,0.939250187845552,1.02209256931017,0.913733923117,0.971597633136095,1.02090592334495,0.995366795366795,1.03872485032743,1.00102880658436,0.965452847805789,0.981701091651614,0.982130603842635,0.97708674304419,0.926997122600932,1.06559502929432,1.01909722222222,0.982484093432402,1.02685284640172,0.968724939855653,1.04675463829952,0.99184043517679
8,0.982263537481706,1.00906007101631,1.01428825396825,0.961616161616162,1.00164888304029,0.929904638009473,1.00960613317021,0.912597431784981,0.979290887573964,1.00987317073171,0.987644787644788,1.03700093080639,0.989711934156378,0.952380952380952,0.989236422557218,0.978693081849532,0.968903436988543,0.908457180148913,1.06850580288838,0.998263888888889,0.986655564095994,1.02040816326531,0.975942261427426,1.03468830241134,0.971894832275612
9,0.991551362768429,1.0314631557112,1.01904761904762,0.982829898989899,1.01734101755109,0.947429413062088,1.04130483565059,0.92167914678871,0.994082840236686,1.01974448315912,0.97992277992278,1.03011626818239,1.01131687242798,0.971055088702148,0.996770720093252,0.980067650784714,0.970540098199673,0.908457180148913,1.08163227226928,1.01909722222222,0.990824365872406,1.05048335123523,0.98476343223737,1.04072147035543,0.971894832275612
